id	title	youtube_id	youtube_id_original	duration	hidden
2066	Konstrukce pravoúhlého rovnoramenného trojúhelníku	lohMwoq3WFA	""	86	f
2067	Invertování matice 3x3 - část 1	S4n-tQZnU6o	""	1005	f
2068	"Albrecht Dürer, Autoportrét, 1500"	ZoiY6ZLEKaY	""	204	f
2069	Pravidla pro mocniny - část 2	rEtuPhl6930	""	464	f
2070	"Carracci, Strop paláce Farnese, 1597-1606"	DR9ad67Ftv0	""	578	f
2071	"Benvenuto Cellini, Perseus s hlavou Medúzy, okolo 1554"	ZdTm669G7ik	""	772	f
2072	Graf paraboly - příklad 1	Qv2pgv8ea-k	""	110	f
2074	Studená válka	2-oQA64myZQ	""	706	f
2075	Theodor Herzl a zrod politického sionismu	g8sxNa-E-H0	""	670	f
2076	Velká lyra z Královské hrobky	ZJm7Qgef3ks	""	554	f
2077	"Maya Lin, Památník veteránů z Vietnamu, 1982"	wuxjTxxQUTs	""	433	f
2078	Příklad na výběrové rozdělení	0ZstEh_8bYc	""	868	f
2079	Kvadratická rovnice v základním tvaru	ty4Ohya4hdE	""	142	f
2080	Hledání chyb v řešení rovnice - příklad	jtPvDycHVQw	""	105	f
2082	Matice při řešení soustavy rovnic	AUqeb9Z3y3k	""	993	f
2083	Čtení sloupcových grafů 2	gnyHsgTFXIY	""	90	f
2085	Odhad pravděpodobnosti	IabpghpNVqI	""	94	f
2087	Počet řešení lineárních rovnic - příklad 2	uQs100shv-A	""	83	f
2088	Příklad: Počet řešení lineární rovnice	Dq0xFgQB9qo	""	100	f
2092	Určování lineární funkce	AZroE4fJqtQ	""	241	f
2093	Dlouhodobá agregátní nabídka	8W0iZk8Yxhs	""	275	f
2094	Skutečný CPI-U (index spotřebitelských cen pro městské spotřebitele) spotřební koš	-JTw7gNwT6Y	""	448	f
2095	Příklad na konstrukci numerických výrazů	arY-EUZDNfk	""	82	f
2098	Problematické sestrojení trojúhelníků	E78ji1uBtSA	""	236	f
2099	"Rembrandt, Tři kříže, 1653"	7PA0T4_KYC0	""	623	f
2101	"Bernini, Apollo and Dafné, 1622-25"	e3RSRrUL1Os	""	184	f
2103	Odlévání bronzu	XZHLmG8DRbY	""	626	f
2104	T.A. McCann - Od myšlenky k realizaci	b9XDyXiJD7U	""	215	f
2105	T.A. McCann - zakladatel a CEO firmy Gist	fakiCFD41TI	""	184	f
2106	Sedmiletá válka	ICI0gpCS_Pc	""	692	f
2107	Kolumbovská výměna	a4nfbZYZ3SI	""	700	f
2108	Technika zpracování skla: mozaikové sklo	5qgtWunYHwQ	""	171	f
2110	"Zápis výrazů 3 - cvičení, příklad 2"	o_Vt7J08PE4	""	80	f
2111	Giles Shih - President a CEO firmy BioResource International	yqCGsOfKdRM	""	204	f
2114	Důkaz - Vzorec pro výpočet kořenů kvadratické rovnice	mDmRYfma9C0	""	454	f
2115	Benjamin Franklin jako diplomat a duchovní otec revoluce	Ewithks6nD4	""	603	f
2117	Patofyziologie chřipky	sZWP9b6u_5o	""	174	f
2118	Marc Ecko - Zakladatel Ecko Unlimited	7uFbPec0tR4	""	220	f
2119	Marc Ecko  - Chyby jsou lekce pro budoucí úspěch	QNB9hnRfgdk	""	196	f
2120	Zach Kaplan - Revoluce digitální výroby	WreIjcz4X_k	""	226	f
2121	Giles Shih - Význam vzdělávání	taTxFgtb1_Q	""	210	f
2122	Giles Shih - Od nápadu k podnikání	p-cZzHxVoG8	""	216	f
2123	"Arnold Böcklin, Autoportrét se smrtí hrající na housle, 1872"	3oeLGKeNPj0	""	179	f
2124	"Jan van Huysum, Váza s květinami, 1718-20"	WOnOq9YIrWI	""	177	f
2125	"Édouard Manet, Bar ve Folies-Bergère, 1882"	kMACjCg9r4E	""	635	f
2126	Franklin jako občanský vůdce	h05d7Mbd3UI	""	218	f
2127	Induktivní uvažování 1	MnQ7Lizkpqk	""	127	f
2128	Deduktivní a induktivní uvažování	GEId0GonOZM	""	120	f
2129	Pravděpodobnostní rozdělení diskrétní náhodné veličiny	cqK3uRoPtk0	""	408	f
2130	Příklad na největší možné číslo ze 4 číslic	k3qZCxL5TeE	""	138	f
2131	Diskrétní a spojité náhodné veličiny	dOr0NKyD31Q	""	717	f
2132	Základy míry nezaměstnanosti	C9onjpQGpSg	""	587	f
2133	2 druhy vakcíny proti chřipce	CwBmIHzmfcY	""	469	f
2134	Kojení - reflex ejekce mléka	cMhgFt1xT7c	""	412	f
2135	První náčrtek Deklarace nezávislosti	_NB5-Z0pOyc	""	490	f
2136	Odpovědi na otázky Brainwave - 2011	0MzIJfmSa5k	""	988	f
2137	Benjamin Franklin a Almanach chudého Richarda	8jV1SwpZ-W4	""	656	f
2138	"Mary Cassatt, Dětská koupel, 1893"	O4St29B7cmU	""	186	f
2139	Definice funkce - příklad 3	tBRW-CyJE6k	""	91	f
2140	"Mary Cassatt, Snídaně v posteli, 1897"	gDbpcwwUgjI	""	187	f
2142	"Andrea Mantegna, Svatý Šebastián, 1456-59"	y1_N1GAsS5I	""	185	f
2143	Další příklady na radioaktivní rozpad	Hqzakjo_dYg	""	442	f
2146	Cirkusové kresby Henriho Toulouse-Lautreca	_Ucdj37XOHk	""	133	f
2147	Makrostavy a mikrostavy	5EU-y1VF7g4	""	1110	f
2148	Dáma z Auxerre	9s9pkVZD-Iw	""	183	f
2149	Teorie her podvádějících firem	XTMbRDRaviM	""	560	f
2150	"Duccio, Rucellaiská  Madona, 1285-86"	1JL5ZR-ocOs	""	256	f
2152	Rozvíjejte svůj intelekt	WtKJrB5rOKs	""	185	f
2153	FICA daň	UP9xy2eVj7s	""	451	f
2154	Renaud Laplanche - Zakladatel Lending Club 3	STB4pbEJxc8	""	160	f
2155	Záhada cen bydlení (2. část)	wYAhlTHIBT4	""	535	f
2156	Záhada cen bydlení (3. část)	aAfMps_VyOY	""	589	f
2157	Záchranný plán 14: možné řešení	BdmI14oSe4g	""	742	f
2158	Základy monopolu	77CApfQlTuE	""	344	f
2159	Tympanon s výjevem posledního soudu	PATkTJhAUhM	""	630	f
2160	Linda Jeschofnig - spoluzakladatel Hands-On Labs 2	62ZlRO8BCUw	""	160	f
2161	Co vzešlo z velkého třesku?	ZteDr2oXvXc	""	799	f
2162	Sykesova-Picotova dohoda a Balfourova deklarace	eIfQ4GfSz3U	""	772	f
2163	Růstové myšlení (Growth Mindset)	wh0OS4MrN3E	""	187	f
2164	Rizika a výhody očkování proti chřipce	2X3sLszx8bQ	""	254	f
2165	Genetické změny chřipky	-J--4Jc5FB0	""	462	f
2166	Úvod do ledvin	mcQQGGShmLs	""	384	f
2168	Monopolistická konkurence a ekonomický zisk	RUVsEovktGU	""	531	f
2169	Objem rotačního tělesa užitím určitého integrálu	btGaOTXxXs8	""	541	f
2170	Těžba a opracování mramoru	MvMI2r1RS78	""	538	f
2171	"Henri de Toulouse-Lautrec, V Moulin Rouge, 1893-95"	XLcbGHNFcpM	""	191	f
2172	"Lichtenstein, Rouenská katedrála, set V, 1969"	GpwAsXrBJ-Q	""	190	f
2173	Ansel Adams: Vizualizace fotografie	n-ZCEXWdIMg	""	85	f
2174	"Arcivévodové, cynismus a první světová válka"	ntUjJENYiLw	""	670	f
2175	Marina Abramović - Co je umění performance?	FcyYynulogY	""	116	f
2176	Křížová elasticita poptávky	Ngv0Be9NxAw	""	680	f
2177	Mezní užitek	Kf9KhwryQNE	""	735	f
2178	Epidemiologie tuberkulózy	56tSt0TpnAk	""	367	f
2180	Výpočet skalárního a vektorového součinu v notaci jednotkových vektorů	enr7JqvehJs	""	587	f
2181	Jak se zrychlila změna?	gOQOMo4NH5U	""	740	f
2182	Olejomalba v Benátkách	lG6NWLxDbNo	""	241	f
2183	Úvod do exponenciálního rozpadu	HTDop6eEsaA	""	559	f
2184	Úvod k sociálnímu zabezpečení	gLHUCUv1e5Y	""	390	f
2185	"James Rosenquist, ""F-111,"" 1964-65"	txHg9ItLH3Y	""	103	f
2186	Stavová rovnice plynu v alveolu - část 1	zZX9jJqSlQs	""	479	f
2187	Křivka příjmu z mezního produktu firmy	cwClnv9Y1Y0	""	783	f
2188	Alokační efektivnost a mezní užitek	MT4akJsAmb0	""	850	f
2189	Přidávání křivek poptávky	gHs3zuRek7o	""	378	f
2190	Cenová diskriminace I. stupně	z0wg9ZPyL38	""	361	f
2191	"Doplňkový početní důkaz, který ukáže, že mezní příjmy mají dvakrát větší sklon než poptávka"	atI4QH2acuw	""	296	f
2192	Gestaltismus	20N53khArXA	""	488	f
2193	Elektronová konfigurace prvků v d-bloku	qkLzAXUP_K0	""	426	f
2194	Zdanění a náklady mrtvé váhy	NuLlNAdrom4	""	546	f
2195	Minimální mzda a cenové prahy	j0c2vmFGbtk	""	546	f
2196	"Jackie Winsor - ""Lano č. 1"" (1976)"	Mn4D4eQxeMU	""	194	f
2197	Zápis v logaritmické a exponenciálním tvaru	Obch1OP5QyA	""	102	f
2199	Vznik sluneční soustavy	JYwBuv6_T74	""	726	f
2200	Kontrola nájmu a náklady mrtvé váhy	8U8egQjcPaI	""	672	f
2201	Přechod k zemědělství	n9-KRde2ucU	""	411	f
2203	"Matematický program Khan Academy v Boys & Girls klubu v Chaffee County, Colorado"	hKa5Of7Dlbg	""	217	f
2204	Mocniny desíti	0fKBhvDjuy0	""	541	f
2205	Jak využívám data na Khan Academy	edgc5bX1T10	""	164	f
2206	Jak došlo k propojení světových zón?	5Esn033AuX0	""	643	f
2208	Vyrovnání mezního užitku z utraceného dolaru	KbW6OiuRa1Y	""	462	f
2209	Tragédie obecní pastviny	0b2Tl0x-niw	""	398	f
2211	Plicní tuberkulóza	tp_qdvgXtVc	""	738	f
2212	Rytířství ve středověku	T7j0V1AHvBU	""	158	f
2214	Druhy rakoviny plic	QKUOYpsbROk	""	345	f
2224	"Bernini, kostel svatého Ondřeje na Kvirinále,  1658-70"	EhEg8Wx_NA8	""	507	f
2230	Změny v agregátní poptávce	scN-1B6plos	""	318	f
2232	Olejomalby	9dbb6oITDa0	""	397	f
2233	"Duchamp, Boite-en-valise (červená krabice), série F"	yOAlbFVKGfk	""	300	f
2234	"Davidovy vázy, 1351"	lfIHzumEghQ	""	287	f
2237	"Guercino: Sv. Lukáš představuje obraz Panny, 1652-53"	EczhLjFtyio	""	508	f
2238	Americko-čínská dluhová smyčka	m5xu4r0szaA	""	927	f
2239	Udržitelnost sociálního a zdravotního systému Medicare v USA	o1Y0G8Z67iU	""	472	f
2240	Pohled na zdravotní systém USA	LMHxxvbzFqc	""	482	f
2242	"Jádro, membrány, ribozomy, eukaryota a prokaryota"	jVSUQmtTk7Y	""	236	f
2243	Odvození křivky poptávky od vylepšování mezního užitku z dolaru	4-_-wQc3EGE	""	523	f
2244	Optimální bod na rozpočtové linii	nhSSu0Nzs30	""	564	f
2245	Komplikace rakoviny plic	TkZ5IywDBnQ	""	482	f
2246	Antidiuretický hormon	8dQdfbE8kFU	""	905	f
2247	Richard Branson	wDdIwv7H3Sg	""	200	f
2248	Indiferenční křivky a mezní míra substituce	7G4BUm7M6MY	""	652	f
2249	"Dave Smith, CEO & zakladatel TekScape IT - 2. část"	ixE3APFcFdA	""	220	f
2250	"Linda Jeschofnig, spoluzakladatelka Hands-On Labs  - 1. část"	Y0ibXbKwN4w	""	163	f
2254	Příklad: Odčítání 3 zlomků	9tmtDBpqq9s	""	156	f
2257	"Dave Smith, CEO & zakladatel TekScape IT - 1. část"	MAV3ZT9Byew	""	226	f
2258	"Dave Smith, CEO & zakladatel TekScape IT - 3. část"	AfaFiSLM2hw	""	173	f
2260	"Dave Smith, CEO & zakladatel, TekScape IT - 4. část"	5MA0NQObHUk	""	195	f
2261	"Jason Christiansen, Prezident & CEO, Rigid Industries - 3. část"	NVSFyfli12I	""	173	f
2262	Proč civilizace expandovaly?	lRSeb8XrG7A	""	264	f
2263	"Raymond Duchamp-Villon, Kůň, 1914"	JAe14gwSvIU	""	229	f
2264	"Mary Stevenson Cassattová, The Loge, 1882"	zOZiuAOuOkA	""	207	f
2265	Karel Veliký: Úvod	j4PI8dEWTGE	""	470	f
2266	"Donatello, Máří Magdalena, 1455"	-UZuG3XpAd0	""	246	f
2267	Odpisy a náklady obětované příležitosti kapitálu	ckBKDrKVIMU	""	490	f
2269	Parciální tlak	d4bqNf37mBY	""	909	f
2270	Tlak nasycených par	-QpkmwIoMaY	""	962	f
2271	Stavba srdeční stěny	bm65xCS5ivo	""	733	f
2275	"Mary Cassattová, Žena s perlovým náhrdelníkem v lóži, 1879"	guxLpVICBjg	""	310	f
2276	Regulace krevního tlaku pomocí baroreceptorů	ajLgwCygHsc	""	729	f
2277	Odčítání mnohočlenů	ZGl2ExHwdak	""	104	f
2279	Hardyho-Weinbergův zákon	4Kbruik_LOo	""	897	f
2283	Redoxní reakce s železem	n30yILpUitw	""	367	f
2284	Monopolistická optimalizace ceny (1. část) - celkový příjem	cczABrLd_uA	""	431	f
2285	Workshop Khanovy Akademie: Otázky a odpovědi s učiteli	4N2CjLBvRWc	""	291	f
2286	Prezentace o Khan Academy: Talova třída	JmHEZgAhq1Y	""	920	f
2288	Poznejte kůži!	4zKjzl0futI	""	316	f
2289	Možnosti léčby rakoviny plic	trRl8QXtdMI	""	492	f
2290	Galvanický článek	9Xncz_mMc5g	""	360	f
2291	Forbes o Khan Academy	UkfppuS0Plg	""	194	f
2298	Druhá světová válka	dllD-6loBK4	""	743	f
2300	Výmluvy k očkování proti chřipce	3YBirle0jII	""	208	f
2301	Primární a sekundární tuberkulóza	3Em2Zzn796Q	""	619	f
2302	"Lysippos, Apoxyomenos"	REeBUSYRzRo	""	256	f
2303	Parthenon: Metopy s bojem Lapithů s kentaury	XXl5h257iBA	""	403	f
2304	"Christian Schad, Autoportrét, 1927"	jEVfDSfO9Gw	""	211	f
2306	"Hans Holbein mladší, Kristýna Dánská, vévodkyně milánská, 1538"	hJOU3EK085M	""	196	f
2307	Monopolistická optimalizace ceny (2. část) - mezní příjem	s1UQQELPyrc	""	511	f
2308	Kupní opce jako finanční pákový efekt	N8h45mDI80s	""	184	f
2309	Krebsův cyklus (cyklus kyseliny citronové)	juM2ROSLWfw	""	1067	f
2311	Důležité poznatky ze života Benjamina Franklina	vbAbCp9elFU	""	280	f
2314	Sekundární hemostáza	y0sk8LG4mWQ	""	237	f
2315	Rentgenový snímek krční páteře	cbkTTluHaTw	""	424	f
2318	Přehled funkcí nervového systému	qrK-FBdjGk4	""	398	f
2319	Shrnutí grafů příjmů a nákladů pro monopol	A_lV-XArVeE	""	622	f
2320	Jak bílé krvinky obíhají po těle	LXFQG4Ugreo	""	528	f
2322	Úvod do archeologie	F6WLLeaCFP4	""	301	f
2324	Co je to Historie všeho?	4VICS9cIugo	""	407	f
2327	"Cézanne, Zátiší se sádrovým Kupidem, c. 1895"	XBPgPEo0Xx4	""	305	f
2328	Termínované a životní pojištění 2	MYkR32QOdg0	""	157	f
2329	"Kovalentní vazby, kovové a iontové krystaly."	Rw_pDVbnfQk	""	554	f
2346	Litry sodovky na oslavu	iqpDFKIREBo		132	f
2350	Elektronová konfigurace f prvků	L-0FkEPPdXE		356	f
2351	Kovy a kovové vlastnosti	pAjluTxSYgY		568	f
2352	Neurogenní šok	-Y3CbsxhlQE		499	f
2353	"Hesse, Beze jména (Dílo z lan), 1970"	-nrSCokEUXg		226	f
2355	Fotorespirace	EQvTEFCANTM		1023	f
2356	C4 Fotosyntéza	7ynX_F-SwNY		1018	f
2357	Neuroplasticita	J8wW1t1JqUc		580	f
2359	Inflace	-Z5kkfrEc8I		541	f
2360	Důkaz: Entropie je stavová veličina	sPz5RrFus1Q		938	f
2362	Weberův zákon a práh rozlišitelnosti	O_nY1TM2RZM		541	f
2363	Ansel Adams: Fotografie Moonrise	_Pe9gsbSqLI		105	f
2364	Klasifikace astmatu	FckjcoZDxbE		161	f
2365	Kvazistatické a reverzibilní procesy	lKq-10ysDb4		877	f
2366	"Lorenzetti, Alegorie spravedlivé vlády a Důsledky dobré  a špatné vlády, 1337-40"	jk3wNadYA7k		618	f
2367	"Hans Holbein mladší, Ambasadoři, 1533"	PQZUIGzinZA		453	f
2368	"Velázquez, Las Meninas, c. 1656"	IiTtGENiVOA		360	f
2369	"William Butterfield, kostel Všech svatých, Margaret Street, Londýn"	OMEDRrGpybY		495	f
2370	"Braque, Le Viaduc à L'Estaque, ( Viadukt u L'Estaque), 1908"	j2-95i4pq9g		231	f
2371	"""Betty"" Gerharda Richtera"	4GW-PORTvfo		299	f
2372	"1913 | ""Klänge (Zvuky)""  Vasilij Kandinskij"	WdPMdGUeYGk	""	133	f
2373	Fáze meiózy	ijLc52LmFQg		1643	f
2374	Tuberkulóza a HIV	S8s-g7KZR50		537	f
2375	"Optimální úhel projektilu, 3. část"	-h_x8TwC1ik		159	f
2376	Rychlost vesmírné stanice na orbitě	9BNkmfHYYYI		396	f
2377	Portunův chrám	5u1Nrmdyd-A		191	f
2378	"Antoine nebo Louis Le Nain, Rolnická rodina v interiéru, 2. čtvrtina 17. století"	ZSh1ksh1iO4		192	f
2379	"Millet, L'Angélus, asi 1857-1859"	3KjZ3w5MtBo		145	f
2380	AB EX NY: Jackson Pollock	oG45EoRh3Fo		314	f
2381	Pohyb tekutin v lymfatických cévách	CLneY6SoPi0		445	f
2382	Nádech a výdech	mykrnTh1tz8		779	f
2383	"Čaj, daně a americká revoluce"	dkxnUlg-bUY		655	f
2384	Senzorická adaptace	8shz0KfqkMo		401	f
2385	Progresivní a regresivní zpracování informací	aJy5_p_LAhQ		267	f
2386	Způsoby odstraňování neurotransmiterů ze synaptické štěrbiny	FO10z7FX13c		227	f
2387	Senzorická adaptace a amplifikace	JC_TVyAMYE0		245	f
2401	Elektronegativita	Rr7LhdSKMxY		594	f
2403	Klasifikace prvků v periodické tabulce	t_f8bB1kf6M		536	f
2404	Chemické rovnováhy	g5wNg_dKsYY	""	656	f
2405	Úvod do mezníků komplexity	sc6x0t1W_iM		136	f
2409	Mezník 7: Zemědělství	8n4nne9FQFo		158	f
2410	Kolektivní učení ve velkém měřítku	o3Ym-tAtCvc		123	f
2411	Úvod do dějin lidstva	a_bKCdxLkF0		495	f
2412	Vznik prvních měst	ppNmUPTbXtU		646	f
2413	Příklad na volnou Gibbsovu energii	sG1ZAdYi13A		597	f
2414	Příklad na stechiometrii 1	jFv6k2OV7IU		815	f
2415	Oprava celkové konečné rychlosti střely	DNoDJlB0ygU		161	f
2416	Více o entropii	dFFzAP2OZ3E		536	f
2417	"Odvození maximální výšky, do které objekt vystoupá"	P7LKEkcNibo		429	f
2418	Atomový poloměr napříč periodickou tabulkou	q--2WP8wXtk		580	f
2419	"Optimální úhel projektilu, 1. čast"	RhUdv0jjfcE		350	f
2420	"Optimální úhel projektilu, 2. část"	XtAB9GOfLiM		252	f
2421	Stechiometrie reakce v roztoku	EKZSwjVR594		618	f
2425	Příklad na Hessův zákon	8bCL8TQZFKo		728	f
2426	Molekulový a empirický vzorec z procentuálního složení	_H009sTvYE0		634	f
2427	Další stechiometrický příklad s reakcí v roztoku	_qrQKBB2jt8		587	f
2428	Investice a reálné úrokové sazby	72p6uw5y-Rw		359	f
2431	Vznik a efekty dluhových smyček	XBI7DqttyOQ		744	f
2432	Slučovací teplo	PK_JXzYcme0		755	f
2433	Geithnerův plán II	n-arbfLTCtI		749	f
2434	Pružiny – úvod do Hookova zákona	ZzwuHS9ldbY		606	f
2438	Diferenciace zygoty v somatické a zárodečné buňky	PvoigrzODdE		575	f
2442	Diadumenos	Ruc8u1UyL7s		50	f
2443	Amfora pro vítěze závodu čtyřspřeží	YTRctTr7MyA		75	f
2444	Amfora znázorňující soutěžící ve skoku dalekém	NeujZgfq7hA		85	f
2445	Hadrián: císařský palác	t6npEWNrHGM		146	f
2449	Elektronová konfigurace prvků 1. periody	0MKsFD03Ukc		382	f
2456	Příklad na hybnost: Bruslařka hází míčkem	vPkkCOlGND4		361	f
2457	Úvod do točivého momentu	QhuJn8YBtmg		565	f
2465	Vektorový součin a točivý moment	s38l6nmTrvM		601	f
2468	Mocniny zlomků	oEgeUk_Ix2c		107	f
2471	Společnosti a omezené ručení	VnTlKcIigyY		598	f
2472	Eulerovo číslo pomocí limity exponenciální funkce	oQhp3ndj28Y		339	f
2473	Tržní rovnováha	PEMkfgrifDw		617	f
2475	Elasticita a zvláštní procentuální změny	fUxSB3yYIbs		414	f
2476	Pozitivní externality	TSTLLFJbaA4		446	f
2477	Dlouhodobá křivka nabídky a ekonomický zisk	CWiHA5XtqgU		506	f
2484	Procentuální daň na hamburgery	xwOTlMaerEQ		236	f
2485	Rozpočtová linie	Uq5Wzs96tiw		236	f
2486	Příklady s prací	udgMh3Y-dTk		236	f
2487	Americké kupní opce	nnl3x1wo25g		236	f
2488	Roční procentní sazba nákladů (RPSN) a efektivní roční procentní sazba nákladů	RuPMsK0mQC8		236	f
2513	Bitcoin - Peněžní zásoba	JuWYLAtz3Y4	""	734	f
2515	Renaud Laplanche - zakladatel Lending Club 2	5SHOKpT2bwg		236	f
2517	Speciální případy soustav lineárních rovnic	5qkyuHIE2GM		918	f
2518	Transkripce a translace	6gUY5NoX1Lk		924	f
2519	Zjednodušení výrazu s exponentem	tdO4UOLW9d8		130	f
2525	Dva způsoby jak pojmout součin zlomku a celého čísla	HiNrFT280_Y		174	f
2535	Čtení spojnicových grafů	36v2EXZRzUE		141	f
2538	Příklady: Věk a výška	UKYjhM_c_7s		297	f
2553	Vyčíslení složitější chemické rovnice	xqpYeiefZl8		277	f
2554	Vyčíslení další spalovací reakce	cmi8EnJQA84		298	f
2555	Vizuální pochopení vyčíslování chemických rovnic	HbIdp5DURJA		277	f
2556	Relativní hustota	nVPrWz8Jfgo		190	f
2557	Turbulence při vysokých rychlostech a Reynoldsovo číslo	ZcaPndok1hc		130	f
2558	Calvin Carter 2 - Bottle Rocket Apps	qnKxHDBok4A		111	f
2559	Vyčíslování chemických rovnic substitucí	8KXWJCmshEE		252	f
2560	Povrchové napětí a adheze	pmagWO-kQ0M		398	f
2563	Odkup s pomocí vypůjčeného kapitálu (Leveraged Buyout)	LVMLs2z1JYg		336	f
2564	Otevřené podílové fondy	zqRxV9ICn4I		579	f
2565	Cyklický tok příjmů a výdajů	Hfz1bwK5C4o		538	f
2566	Rozbor hrubého domácího produktu	zh8XASZxo1Q		719	f
2567	Lineární a kruhová polarizace světla	HH58VmUbOKM		870	f
2569	Coulombův zákon	2GQTfpDE9DQ		711	f
2570	Malé g jakožto intenzita gravitačního pole Země blízko povrchu	1E3Z_R5AHdg		451	f
2571	Vyčíslování redoxních reakcí v kyselém prostředí	4tLrbMstfm8		724	f
2572	Pohyb těles – výpočet času z dráhy	-W3RkgvLrGI		538	f
2573	Vyčíslování redoxních reakcí v zásaditém prostředí	Vjs8uK2ovQE		842	f
2574	Disperze	HRuLhY0NAMI		135	f
2577	Výpočet plochy pod křivkou - aplikovaná úloha 2	6FTiHeius1c		447	f
2578	Konzervativní síly	qWR7SBsnLwo		242	f
2579	Třecí síla působící na nepohybující se těleso	v8ODIMqbQ44		521	f
2598	Okamžitá rychlost	lb8du4HueQA		278	f
2599	Moment síly	ESusD8HRLBI		854	f
2600	Vyjádření projekce na přímku jako součin matice vektoru	JK-8XNIoAkI		1001	f
2601	Úvod do daňových odpočtů	GypHy3gnG5E		210	f
2602	"Beth Schmidt, Wishbone.org - 3. část"	waqE7cI1LxE		170	f
2603	"LaKeshia Grant, CEO & zakladatelka Virtual Enterprise Architects"	yC3vsJJIcE0		216	f
2604	"Beth Schmidt, Wishbone.org - 2. část"	YjGE-sZhxHQ		149	f
2605	"Relativní rychlost zvuku v pevných látkách, kapalinách a plynech"	yF4cvbAYjwI		199	f
2606	Práce jako přenos energie	sZG-zHkGR4U		197	f
2607	"Jason Christiansen, President & CEO, Rigid Industries - 2. část"	fXF6vm-6TBE		192	f
2608	"Renaud Laplanche, zakladatel Lending Club - 1. část"	GWsVTu1rgUo		197	f
2609	Penzijní závazky	qBYa_QOWuaE		607	f
2610	Časová hodnota peněz	733mgqrzNKs		497	f
2611	Krátkodobé ceny ropy	ZxtlcZ-d90o		670	f
2614	Krátkodobá agregátní nabídka	3nbalsyibKU		735	f
2617	Pohyb těles – výpočet konečné rychlosti	Y5cSGxdDHz4		545	f
2618	Měrná vodivost elektrolytu	uUhBEufepWk		239	f
2620	Warby Parker - 3. část	wfY2vx3P0cE		177	f
2621	Toby Rush - 2. část	Etx366BN34g		164	f
2627	Účet 261 - Peníze na cestě 2	xi9kOLtU-l0		323	f
2630	Poptávková inflace	HdqbCvqTb20		558	f
2634	Reálný HDP ovlivňuje cenu	XsD7mqFDJs0		375	f
2635	Warby Parker - 1. část	K9RPyi0klYo		180	f
2636	Warby Parker - 2. část	Q94h1W5H1Nk		141	f
2637	Calvin Carter - 3. část	TLU9Hdt14Kc		183	f
2639	Kondenzátory a kapacita	u-jigaMJT10		343	f
2640	Vizuální pochopení vzorce pro výpočet dostředivého zrychlení	NH1_sO8QY3o		588	f
2659	Slabiny bankovnictví částečných rezerv	1HYSMxu-Dns		454	f
2661	Rychlost zvuku	UgE2GIQwUCw		225	f
2662	"Vlastnosti zvuku (amplituda, perioda, frekvence, vlnová délka)"	-_xZZt99MzY		316	f
2663	Obnovení Pangey	fYDXdFaL9XU		256	f
2667	Jednoduché frakční rezervní vykazování - 1.část	VJgVdzicv_I		541	f
2668	Bankovnictví plných rezerv	RGMcswR8DnY		452	f
2669	Typy hormonů	KSclrkk_Ako		602	f
2670	Struktura synapse	iqf3ft0mh1M		411	f
2671	Jak se stetoskopem měří krevní tlak	A8xO92u0VFs		327	f
2672	Popis akčního potenciálu neuronu	h2H6POZowiU		414	f
2673	Co je to leukémie?	IB3iJUuxt1c		459	f
2674	Krevní skupiny	Nnqp_3HMlDU		533	f
2675	Rodokmen krevních buněk	ddifthdMNVc		484	f
2676	Definice funkce - příklad	_npwsLh0vws		100	f
2677	Určení limity pomocí dělení mnohočlenu mnohočlenem	rU222pVq520		236	f
2679	Diagnóza rakoviny plic	JS3wsNY17LY		352	f
2680	Očkování proti Streptococcus pneumoniae a chřipce	CNqYNgSYnKM		407	f
2681	Rizika a výhody očkování proti chřipce	2h09oj26_H0		776	f
2682	Jak naše ledviny regulují rychlost glomerulární filtrace?	x0pFo1RxTzM		265	f
2683	Extrapulmonální TBC (část 1)	Oa6dezr0JkE		538	f
2684	Extrapulmonální TBC (část 2)	C4nfSAr2eWI		718	f
2685	Co je to anémie?	Ty6TfxCYPQI		494	f
2686	Rezistentní TBC	vce3BZFo27Y		523	f
2687	Astrocyty	rfepM3L7Pqc		446	f
2688	Schwannovy buňky	XmL7RHouyUo		175	f
2689	Oligodendrocyty	jMXf2lgddOg		176	f
2690	Typy neurotransmiterů	FXYX_ksRwIk		526	f
2691	"Kýchání, kašel a škytavka"	V2vR5_B6C5I		520	f
2692	Přehled struktury neuronu	1h4kW8RX-6k		424	f
2694	Nultá mocnina	TWv6f7rwjF4		272	f
2695	Jednoduché frakční rezervní vykazování - 2. část	PASajlCGBTw		425	f
2699	Porovnání zlomků na číselné ose	7vWzd-ZV6-Q		175	f
2701	Uvolňování neurotransmiterů	Ac-Npt3vgCE		260	f
2702	Co je to kůže?	TjYbFdSY0LA		668	f
2703	Homeostáza	X4W44wJbJgk		198	f
2704	Úvod do problematiky různých typů nervových buněk	L82bDTBMGUU		251	f
2705	Popis klidového membránového potenciálu neuronu	4htSVI5E9AQ		435	f
2706	Popis klidového membránového potenciálu neuronu	l3ngsl7FhTc		796	f
2707	Stádia rakoviny plic	rAxbnfKXcoE		366	f
2708	Úrok jako cena za pronájem peněz.	Lru0vKmkzR8		594	f
2709	Vliv nabídky a poptávky po penězích na úrokové sazby	vItRHYu-A88		454	f
2710	Je rostoucí nerovnost nutně špatná?	r5L-riaIJjI		512	f
