id	title	youtube_id	youtube_id_original	duration	Block ID	Block title
2438	Diferenciace zygoty v somatické a zárodečné buňky	PvoigrzODdE		575	170	Buňky a buněčné dělení
3801	Úvod do biologie	dQCsA2cCdvA	""	274	170	Buňky a buněčné dělení
181	"Mitóza, meióza a pohlavní rozmnožování"	kaSIjIzAtYA	""	1104	170	Buňky a buněčné dělení
1156	Mitotické fáze	LLKX_4DHE3I	""	1242	170	Buňky a buněčné dělení
614	Rakovina	RZhL7LDPk8w	""	756	170	Buňky a buněčné dělení
182	Embryonální kmenové buňky	-yCIMk1x0Pk	""	1195	170	Buňky a buněčné dělení
2373	Fáze meiózy	ijLc52LmFQg		1643	170	Buňky a buněčné dělení
574	Difuze a osmóza	aubZU0iWtgI	""	1139	170	Buňky a buněčné dělení
2730	Měřítko buněk	xKJ3txXIuQk		440	170	Buňky a buněčné dělení
2242	"Jádro, membrány, ribozomy, eukaryota a prokaryota"	jVSUQmtTk7Y	""	236	170	Buňky a buněčné dělení
1838	Endoplasmatické retikulum a Golgiho tělísko	6UqtgH_Zy1Y	""	700	170	Buňky a buněčné dělení
1754	Organela	Ogxpuq-qIW0	""	314	170	Buňky a buněčné dělení
1028	DNA slovník: Od chromosomů k translaci proteinů	s9HPNwXd9fk	""	1103	170	Buňky a buněčné dělení
2729	"Oplození a s ním spojená terminologie: gamety, zygota, haploidní, diploidní"	dNp7vErqlaA		627	170	Buňky a buněčné dělení
1997	Byzantská slonovina s archandělem	f7J0WQsajX8	""	265	240	Byzantská kultura
1040	Sant'Apollinare in Classe	HjwELgIh_qc	""	254	240	Byzantská kultura
1639	"San Vitale, Ravenna"	It3i-dKusIM	""	618	240	Byzantská kultura
624	Vlastní jmění versus dluh	yQtUyBrRBx4	""	834	159	Cenné papíry
588	Zředění akcie	tjQzJ7GY0GY	""	231	159	Cenné papíry
611	Kapitola 11: Konkurs restrukturalizace	mxVWyzzMOXM	""	845	159	Cenné papíry
610	Kapitola 7: bankrot likvidace	-oW4M3vpuRM	""	680	159	Cenné papíry
386	Co to znamená kupovat firemní akcie? - verze 1	WvITkPn83gc	""	846	159	Cenné papíry
1757	Co to znamená kupovat firemní akcie - verze 2	98qfFzqDKR8	""	827	159	Cenné papíry
378	Dluhopisy vs. akcie	rs1md3e4aYU	""	561	159	Cenné papíry
396	Krátký prodej (shorting) - základy	jAOtWm_WZiE	""	209	159	Cenné papíry
397	Krátký prodej akcií 1 (shorting stock)	-IDmLERenrU	""	572	159	Cenné papíry
402	Krátký prodej akcií 2 (shorting stock)	ucAUriWEFo8	""	523	159	Cenné papíry
404	Je krátký prodej špatný?	zAkMhEqWFF0	""	835	159	Cenné papíry
405	Tržní kapitalizace	5lmHzAHbtzg	""	190	159	Cenné papíry
406	Tržní hodnota aktiv	nhW3Ri4b_V8	""	252	159	Cenné papíry
430	Cena a tržní kapitalizace	fa-VZ-SDxgY	""	715	159	Cenné papíry
431	Úvod do výsledovky	Z7C4cz2HkeY	""	927	159	Cenné papíry
442	Výnosy a výnosy z akcie	RouNXdkC0do	""	614	159	Cenné papíry
446	Poměr cena k zisku - úvod	cppxO67e6eo	""	887	159	Cenné papíry
602	Výnosová křivka	SwB9Fq5VRZY	""	256	159	Cenné papíry
603	Ceny pokladničních poukázek a výnosy	mS7t91U9Qqg	""	227	159	Cenné papíry
604	Roční úrok se liší podle doby splatnosti dluhu	YdGZaqJZbGc	""	190	159	Cenné papíry
601	Vztah mezi cenami dluhopisu a úrokovými sazbami	I7FDx4DPapw	""	796	159	Cenné papíry
553	Diskuse o ROA - 2. část	R_5slDeVCQk	""	617	159	Cenné papíry
555	Amortizace	XfR3JSkSkJM	""	465	159	Cenné papíry
556	Odpis	a5sFUXkxyGc	""	753	159	Cenné papíry
567	Záhada cena k zisku	VrFbXxkl9JU	""	821	159	Cenné papíry
584	Hodnota podniku	pa92UdJCaos	""	1049	159	Cenné papíry
585	EBITDA	v4Fq9LEspzw	""	847	159	Cenné papíry
612	Získání zárodečného financování od investora rizikového kapitálu	-hJj5NpWUXQ	""	664	159	Cenné papíry
613	Návrat zpátky k pokladně: řada B	m28RAgUySGQ	""	714	159	Cenné papíry
620	První veřejná nabídka akcií (IPO)	ywOr4OYqXOs	""	869	159	Cenné papíry
621	Více o prvních veřejných nabídkách akcií	opEy6iN9kqc	""	707	159	Cenné papíry
596	Podnikový dluh vesrus tradiční hypotéky	rD25slnTqAE	""	296	159	Cenné papíry
600	Úvod k výnosové křivce	b_cAxh44aNQ	""	596	159	Cenné papíry
598	Úvod do dluhopisů	44cYyG0LSzQ	""	541	159	Cenné papíry
493	Diskuse o poměru cena k zisku P/E	V-rko8jgJ9o	""	934	159	Cenné papíry
523	Diskuse o ROA - 1.část	Oh4H3BJX1ZI	""	631	159	Cenné papíry
2401	Elektronegativita	Rr7LhdSKMxY		594	195	Chemická vazba
3109	Iontové vazby a Coulombův zákon	TwqMtO2FLYk		452	195	Chemická vazba
64	"Iontová, kovalentní a kovová vazba"	CGA8sRwqIFg	""	802	195	Chemická vazba
2329	"Kovalentní vazby, kovové a iontové krystaly."	Rw_pDVbnfQk	""	554	195	Chemická vazba
2351	Kovy a kovové vlastnosti	pAjluTxSYgY		568	195	Chemická vazba
3290	Neutralizační reakce	IbIn8yhNkhE		363	391	Chemické reakce a rovnováhy
3276	Rozpouštění a srážení	g_snytB7iQ0		600	391	Chemické reakce a rovnováhy
2749	Úvod do chemických reakcí	TStjgUmL1RQ		553	391	Chemické reakce a rovnováhy
2404	Chemické rovnováhy	g5wNg_dKsYY	""	656	391	Chemické reakce a rovnováhy
3491	Příklady na Le Chatelierův princip	5gujU2QcGcY		477	391	Chemické reakce a rovnováhy
1782	Úvod do redox reakcí	OE0MMIyMTNU	""	654	391	Chemické reakce a rovnováhy
2819	Čtení výsečových grafů	4JqH55rLGKY		189	358	Čtení a interpretace dat
2877	Čtení sloupcových grafů 3	DGZNaKnbQo0		281	358	Čtení a interpretace dat
2083	Čtení sloupcových grafů 2	gnyHsgTFXIY	""	90	358	Čtení a interpretace dat
1437	Histogramy	4eLJGG2Ad30	""	368	358	Čtení a interpretace dat
2817	Čtení sloupcových grafů 1	kiQ6MUQZHSs		179	358	Čtení a interpretace dat
2876	Číslicový histogram	LEFE1km5ROY		358	358	Čtení a interpretace dat
1351	Čtení piktogramů	qrVvpYt3Vl0	""	141	358	Čtení a interpretace dat
2878	Zavádějící liniový graf	gs-OPF3KEGU		293	358	Čtení a interpretace dat
2535	Čtení spojnicových grafů	36v2EXZRzUE		141	358	Čtení a interpretace dat
1390	"Magritte, Věrolomnost obrazů (Ceci n'est pas une pipe), 1929"	w702yvnip_w	""	221	319	Dadaismus a surrealismus
926	"Jean (Hans) Arp, Bez názvu. 1916-17"	3wm0589mLbM	""	215	319	Dadaismus a surrealismus
1415	"Dalí, Metamorfóza Narcise, 1937"	HUZDPWLTZ0g	""	248	319	Dadaismus a surrealismus
929	"Marcel Duchamp, Fontána, 1917"	FmjSUyyc-3M	""	192	319	Dadaismus a surrealismus
2233	"Duchamp, Boite-en-valise (červená krabice), série F"	yOAlbFVKGfk	""	300	319	Dadaismus a surrealismus
550	Duchampova lopata: Umění jako koncept.	MRv20I13vqM	""	608	319	Dadaismus a surrealismus
2304	"Christian Schad, Autoportrét, 1927"	jEVfDSfO9Gw	""	211	319	Dadaismus a surrealismus
1863	Konzervace: René Magritte - Falešné zrcadlo.	-bX9cFGKm1o	""	80	319	Dadaismus a surrealismus
594	Odkud pochází vaše geny?	-Yg89GY61DE	""	261	175	Dědičnost a genetika
595	Genetika: Co jsou to fenotypy?	kLpr6t4-eLI	""	124	175	Dědičnost a genetika
593	Co jsou SNP?	tJjXpiWKMyA	""	121	175	Dědičnost a genetika
2720	Alely a geny	P0nMnPPdW_k		498	175	Dědičnost a genetika
592	Co jsou to geny?	ubq4eu_TDFc	""	266	175	Dědičnost a genetika
2721	Frekvence alel	Bc9bhLk_AhI		447	175	Dědičnost a genetika
2518	Transkripce a translace	6gUY5NoX1Lk		924	175	Dědičnost a genetika
1690	Centrální dogma molekulární biologie	Q_WRFw8KQk4	""	263	175	Dědičnost a genetika
1383	DNA	_-vZ_g7K6P0	""	1686	175	Dědičnost a genetika
1124	Znaky spojené s pohlavím	-ROhfKyxgCo	""	859	175	Dědičnost a genetika
2279	Hardyho-Weinbergův zákon	4Kbruik_LOo	""	897	175	Dědičnost a genetika
1629	Zábava s Punnettovým čtvercem	D5ymMYcLtv0	""	1516	175	Dědičnost a genetika
2724	Použití Hardy-Weinbergova zákona	D5NVlAaT-OA		330	175	Dědičnost a genetika
2137	Benjamin Franklin a Almanach chudého Richarda	8jV1SwpZ-W4	""	656	149	Deklarace nezávislosti USA a B. Franklin
1756	Zrození ústavy USA	Rk8dCnKIfP4	""	763	149	Deklarace nezávislosti USA a B. Franklin
1549	Život Benjamina Franklina	e23FYcmAG5k	""	492	149	Deklarace nezávislosti USA a B. Franklin
2126	Franklin jako občanský vůdce	h05d7Mbd3UI	""	218	149	Deklarace nezávislosti USA a B. Franklin
2311	Důležité poznatky ze života Benjamina Franklina	vbAbCp9elFU	""	280	149	Deklarace nezávislosti USA a B. Franklin
2115	Benjamin Franklin jako diplomat a duchovní otec revoluce	Ewithks6nD4	""	603	149	Deklarace nezávislosti USA a B. Franklin
2135	První náčrtek Deklarace nezávislosti	_NB5-Z0pOyc	""	490	149	Deklarace nezávislosti USA a B. Franklin
1804	"Život, svoboda a sledování osobního štěstí"	S7SnU8ujfwM	""	355	149	Deklarace nezávislosti USA a B. Franklin
1867	Pozadí a úvod do Deklarace nezávislosti Spojených Států	er1L9BB6UoE	""	518	149	Deklarace nezávislosti USA a B. Franklin
3602	Dělení mnohočlenů se zbytkem	pLCmwHsDYqo	""	383	439	Dělení mnohočlenů
3644	Ruffiniho pravidlo pro dělení mnohočlenů	1byR9UEQJN0	""	321	439	Dělení mnohočlenů
1444	Dělení mnohočlenů - příklad	8Wxw9bpKEGQ	""	200	439	Dělení mnohočlenů
3643	Proč Ruffiniho pravidlo funguje?	-nlMXVrgtjw	""	420	439	Dělení mnohočlenů
3316	Ruffiniho pravidlo pro dělení mnohočlenů 2	3Ee_huKclEQ	""	300	439	Dělení mnohočlenů
726	Lineární homogenní diferenciální rovnice 2. řádu 3	UyCwAFQt4v0	""	359	368	Diferenciální rovnice
562	Úvod do diferenciálních rovnic	6o7b9yyhH7k	""	470	368	Diferenciální rovnice
674	Jednoduché diferenciální rovnice	C8mudsCSmcU	""	865	368	Diferenciální rovnice
686	Separovatelné diferenciální rovnice	C5-lz0hcqsE	""	720	368	Diferenciální rovnice
1066	Separovatelné diferenciální rovnice 2	xVWCfMe97ws	""	337	368	Diferenciální rovnice
1354	Exaktní rovnice 1	iEpqcdaJNTQ	""	594	368	Diferenciální rovnice
1257	Laplaceova transformace 1	OiNh2DswFt4	""	482	368	Diferenciální rovnice
1658	Lineární homogenní rovnice druhého řádu 1	UFWAu8Ptth0	""	585	368	Diferenciální rovnice
958	Lineární diferenciální rovnice druhého řádu 2	SPVqgkOZMAc	""	508	368	Diferenciální rovnice
1849	Komplexní kořeny charakteristického polynomu 1	6xEO4BeawzA	""	628	368	Diferenciální rovnice
2769	"Columbus, de Gama, and Zheng He! Námořníci 15. století"	LSnZ0ZX60hI		600	205	Dobývání a obchod
2042	Obchod v oblasti Indického oceánu - šnorchlující velbloudi	KZibsVxUOrw	""	579	205	Dobývání a obchod
2030	Pozor... Mongolové! Konečně!	TiXusw8aPMk	""	640	205	Dobývání a obchod
876	Fašismus a Mussolini	AoRpWU6hHJ8	""	515	145	Druhá světová válka
2064	Mussolini se stává diktátorem	pT6tFia8eaY	""	506	145	Druhá světová válka
875	Mussolini uzavírá spojenectví s Hitlerem	6uNYe9UB3K4	""	463	145	Druhá světová válka
1877	"Hitler; Pivnicový puč"	5qWI2pEv0wg	""	384	145	Druhá světová válka
1714	Vzestup Hitlera a nacistů	QCkn5bu8GgM	""	667	145	Druhá světová válka
1604	Hitler a nacisté nastupují k moci	EtZnPoYbRyA	""	716	145	Druhá světová válka
878	Noc dlouhých nožů (1934)	ZrbbKMnPDUk	""	226	145	Druhá světová válka
877	Agresivní nacisté a učiněné ústupky	VTdV9JaHiIA	""	420	145	Druhá světová válka
1930	Mussolini se stává předsedou vlády	wxtltXz4zs0	""	567	145	Druhá světová válka
2319	Shrnutí grafů příjmů a nákladů pro monopol	A_lV-XArVeE	""	622	36	Druhy konkurence
2191	"Doplňkový početní důkaz, který ukáže, že mezní příjmy mají dvakrát větší sklon než poptávka"	atI4QH2acuw	""	296	36	Druhy konkurence
2307	Monopolistická optimalizace ceny (2. část) - mezní příjem	s1UQQELPyrc	""	511	36	Druhy konkurence
2284	Monopolistická optimalizace ceny (1. část) - celkový příjem	cczABrLd_uA	""	431	36	Druhy konkurence
2158	Základy monopolu	77CApfQlTuE	""	344	36	Druhy konkurence
1409	Dokonalá konkurence	_NznT4Cn8As	""	617	36	Druhy konkurence
1503	"Oligopol, duopol, tajné dohody, a kartely."	N0L00FZnhtg	""	506	36	Druhy konkurence
2168	Monopolistická konkurence a ekonomický zisk	RUVsEovktGU	""	531	36	Druhy konkurence
2890	Převod čísla z desítkové soustavy do dvojkové	H4BstqvgBow		232	362	Dvojková a šestnáctková číselná soustava
2888	Úvod do desítkové a dvojkové soustavy	ku4KOFQ-bB4		600	362	Dvojková a šestnáctková číselná soustava
2889	Šestnáctková (hexadecimální) číselná soustava	4EJay-6Bioo		454	362	Dvojková a šestnáctková číselná soustava
2894	Násobení ve dvojkové soustavě	xHWKYFhhtJQ		260	362	Dvojková a šestnáctková číselná soustava
2893	Sčítání ve dvojkové soustavě	RgklPQ8rbkg		168	362	Dvojková a šestnáctková číselná soustava
2892	Převádění z desítkové do šestnáctkové soustavy	NFmDz1dQyPU		223	362	Dvojková a šestnáctková číselná soustava
2891	Převod většího čísla z desítkové do dvojkové soustavy	bvcXEJbEzSs		252	362	Dvojková a šestnáctková číselná soustava
2895	Přímý převod z dvojkové do šestnáctkové soustavy	8T4F7WboWPQ		327	362	Dvojková a šestnáctková číselná soustava
1490	Hemoglobin	LWtXthfG9_M	""	874	218	Dýchací soustava a krevní oběh
2722	Oběhová soustava a srdce	QhiVnFvshZg		897	218	Dýchací soustava a krevní oběh
539	Červené krvinky	fLKOBQ6cZHA	""	990	218	Dýchací soustava a krevní oběh
837	Plíce a dýchací systém	SPGRkexI_cs	""	1233	218	Dýchací soustava a krevní oběh
2680	Očkování proti Streptococcus pneumoniae a chřipce	CNqYNgSYnKM		407	260	Dýchací soustava: Onemocnění
1802	Astma	SGKHQqHXmpQ	""	280	260	Dýchací soustava: Onemocnění
2364	Klasifikace astmatu	FckjcoZDxbE		161	260	Dýchací soustava: Onemocnění
2186	Stavová rovnice plynu v alveolu - část 1	zZX9jJqSlQs	""	479	290	Dýchací soustava: Pro pokročilé
837	Plíce a dýchací systém	SPGRkexI_cs	""	1233	289	Dýchací soustava: Úvod
1126	Lidé a rostliny	lzWUG4H5QBo	""	570	289	Dýchací soustava: Úvod
2382	Nádech a výdech	mykrnTh1tz8		779	289	Dýchací soustava: Úvod
1048	Jak se mění objem plic?	dTsUyXXudvA	""	490	289	Dýchací soustava: Úvod
1713	"Mykény: ""Palác"" a kruh šachtových hrobů"	S7HJB0PtiW0	""	253	234	Egejské umění
2731	Mykény: Lví brána	tu5mKn3_h7Y		398	234	Egejské umění
2475	Elasticita a zvláštní procentuální změny	fUxSB3yYIbs		414	32	Elasticita
2176	Křížová elasticita poptávky	Ngv0Be9NxAw	""	680	32	Elasticita
701	Více o celkovém příjmu a elasticitě	KgrLUQYgIJE	""	505	32	Elasticita
930	Celkové příjmy a elasticita	Udltkvm9HLc	""	701	32	Elasticita
767	Konstantní jednotková elasticita	m7qXvQvWlY4	""	277	32	Elasticita
770	Dokonalá neelasticita a dokonalá elasticita poptávky	6udRtn5jSWk	""	581	32	Elasticita
507	Více z elasticity poptávky	YOT8ryWzwbY	""	361	32	Elasticita
395	Cenová elasticita poptávky	slP8XZ6Nq40	""	797	32	Elasticita
506	Elasticita nabídky	AAWsuFXojgo	""	573	32	Elasticita
3799	1. Kirchhoffův zákon - o proudech a uzlech	OYerdzZPSI0	""	363	24	Elektrické obvody
114	Úvod do elektrických obvodů a Ohmův zákon	F_vLWkkOETI	""	587	24	Elektrické obvody
115	Sériové zapojení rezistorů	7vHh1sfZ5KE	""	668	24	Elektrické obvody
116	Paralelní zapojení rezistorů	ZrMw7P6P2Gw	""	740	24	Elektrické obvody
117	Sério-paralelní zapojení rezistorů	3NcIK0s3IwU	""	427	24	Elektrické obvody
3834	Analýza obvodu s rezistory a dvěmi bateriemi	j-iR7puLj6M	""	584	24	Elektrické obvody
3800	2. Kirchhofův zákon - o napětí a smyčkách	Bt6V7D5av9A	""	410	24	Elektrické obvody
3798	Elektrický výkon	3zt7DWUiaDE	""	643	24	Elektrické obvody
3832	Voltmetry a ampérmetry	yE3eQ6q39f4	""	498	24	Elektrické obvody
2618	Měrná vodivost elektrolytu	uUhBEufepWk		239	24	Elektrické obvody
2639	Kondenzátory a kapacita	u-jigaMJT10		343	24	Elektrické obvody
3826	Energie kondenzátoru	SIU_9SMd5q0	""	383	24	Elektrické obvody
3803	Kondenzátory zapojené sériově	-MaD9Ycy3a4	""	575	24	Elektrické obvody
3802	Kondenzátory zapojené paralelně	P-1mWGeJjmg	""	601	24	Elektrické obvody
3839	Dielektrikum v kondenzátorech	rkntp3_cZl4	""	387	24	Elektrické obvody
3828	Velikost elektrického pole tvořeného nábojem	-LtvW5783zE	""	608	23	Elektřina
3843	Elektrická potenciální energie nábojů	wEQxtUwiV1E	""	866	23	Elektřina
3844	Elektrický potenciál několika nábojů	MxjdCPeoYvg	""	321	23	Elektřina
3842	Elektrický potenciál v daném bodě	ks1B1_umFk8	""	675	23	Elektřina
124	Elektrická potenciální energie	elJUghWSVh4	""	757	23	Elektřina
1270	Důkaz (pokročilý): El. pole nekonečné desky (část 1)	prLfVucoxpw	""	807	23	Elektřina
3841	Elektrická potenciální energie: 2. část	CqsYCIjSm9A	""	591	23	Elektřina
3798	Elektrický výkon	3zt7DWUiaDE	""	643	23	Elektřina
113	Kapacita	ngOC4eUQl8Y	""	815	23	Elektřina
1790	Napětí	zqGvUbvVQXg	""	536	23	Elektřina
3830	Celkové elektrické pole několika nábojů v jednom rozměru	qzUE0ey1yQA	""	447	23	Elektřina
3797	Elektrický náboj a triboelektrický jev	IDQYakHRAG8	""	706	23	Elektřina
3796	Zákon zachování elektrického náboje	Sn5CwAODVdI	""	528	23	Elektřina
3795	Vodiče a izolanty	ZgDIX2GOaxQ	""	813	23	Elektřina
2569	Coulombův zákon	2GQTfpDE9DQ		711	23	Elektřina
3827	Definice elektrického pole	_4VC3IHbuW8	""	826	23	Elektřina
3831	Celkové elektrické pole několika nábojů ve dvou rozměrech	ClLmdWL0bIQ	""	619	23	Elektřina
3829	Směr elektrického pole	Z_ddImEdmCQ	""	756	23	Elektřina
3422	Rutherfordův experiment se zlatou fólií	bVlwH1kfDeg		684	392	Elektronová konfigurace atomů
3420	Historie chápání atomu	agjG7kgixJs	""	527	392	Elektronová konfigurace atomů
2350	Elektronová konfigurace f prvků	L-0FkEPPdXE		356	392	Elektronová konfigurace atomů
67	Další příklady na elektronovou konfiguraci	YURReI6OJsg	""	618	392	Elektronová konfigurace atomů
2193	Elektronová konfigurace prvků v d-bloku	qkLzAXUP_K0	""	426	392	Elektronová konfigurace atomů
2449	Elektronová konfigurace prvků 1. periody	0MKsFD03Ukc		382	392	Elektronová konfigurace atomů
3452	Zápis elektronové konfigurace s využitím vzácných plynů	tlSJCG5DqzI		407	392	Elektronová konfigurace atomů
71	Více o orbitalech a elektronové konfiguraci	FmQoSenbtnU	""	871	392	Elektronová konfigurace atomů
70	Orbitaly	yBrp8uvNAhI	""	818	392	Elektronová konfigurace atomů
2669	Typy hormonů	KSclrkk_Ako		602	263	Endokrinní soustava
1288	Koncentrace glukózy v krvi - převod jednotek	j37Mx24JHC4	""	202	263	Endokrinní soustava
1725	Předčasná puberta	XhYQYVQq6K0	""	628	263	Endokrinní soustava
892	"Glukóza, inzulin a cukrovka"	rPLjSY00JlE	""	444	263	Endokrinní soustava
893	Úvod do endokrinního systému	f_Z1zsR9lFM	""	577	263	Endokrinní soustava
908	LeBron se ptá: Proč se chladím pocením?	jgnNhL2jSXY	""	341	263	Endokrinní soustava
229	Hladiny krevního cukru	JSFiOF7xGfE	""	535	263	Endokrinní soustava
1961	Buněčný mechanismus při hormonální akci.	TNGSzt2v4xY	""	503	263	Endokrinní soustava
2246	Antidiuretický hormon	8dQdfbE8kFU	""	905	263	Endokrinní soustava
1972	Hemoglobin A1C (HbA1c)	MOH33-jFOwo	""	369	263	Endokrinní soustava
892	"Glukóza, inzulin a cukrovka"	rPLjSY00JlE	""	444	264	Endokrinní soustava: Onemocnění
1725	Předčasná puberta	XhYQYVQq6K0	""	628	264	Endokrinní soustava: Onemocnění
1657	Úvod do evoluce na příkladu člověka	Me_041nrRZk	""	301	173	Evoluce a přirozený výběr
268	Přirozený výběr a soví motýl	dR_BFmDMRaI	""	809	173	Evoluce a přirozený výběr
222	Evoluce - Objasnění	nh1R-gyY7es	""	541	173	Evoluce a přirozený výběr
81	Jak je to s primáty	oFGkYA_diDA	""	64	173	Evoluce a přirozený výběr
212	Úvod do evoluce a přirozeného výběru	GcjgWov7mTM	""	1059	173	Evoluce a přirozený výběr
1974	Rozmanitost v rámci druhu	DuArVnT1i-E	""	1192	173	Evoluce a přirozený výběr
3409	Spojené království vs. velká Británie	ggggPEuFzOM		168	417	Evropská unie
2748	Systémy výměny a obchodu	HIZV6Lhmi1M		274	228	Expanze a propojení lidstva
2262	Proč civilizace expandovaly?	lRSeb8XrG7A	""	264	228	Expanze a propojení lidstva
2206	Jak došlo k propojení světových zón?	5Esn033AuX0	""	643	228	Expanze a propojení lidstva
2181	Jak se zrychlila změna?	gOQOMo4NH5U	""	740	228	Expanze a propojení lidstva
2663	Obnovení Pangey	fYDXdFaL9XU		256	228	Expanze a propojení lidstva
3403	Přiřazování předpisů funkcí k jejich grafům	EwEbZI57P1o		442	411	Exponenciální funkce
3318	Složené úročení pomocí exponenciální funkce	BKGx8GMVu88		698	411	Exponenciální funkce
480	Exponenciální rostoucí funkce	6WMZ7J0wwMI	""	461	411	Exponenciální funkce
3379	Graf exponenciální funkce	9SOSfRNCQZQ		332	411	Exponenciální funkce
3380	Určení koeficientu a základu mocniny u exponenciální funkce	yOqhKOicqhU		440	411	Exponenciální funkce
3381	Určení předpisu exponenciální funkce z grafu	fe1Hsqyetzk		246	411	Exponenciální funkce
3382	Určení předpisu exponenciální funkce z grafu 2	No1LKevjF6U		367	411	Exponenciální funkce
3492	Posunutí exponenciální funkce	83gM3ufe1Nw		185	411	Exponenciální funkce
2472	Eulerovo číslo pomocí limity exponenciální funkce	oQhp3ndj28Y		339	411	Exponenciální funkce
3378	Části předpisu exponenciálních funkcí	G2WybA4Hf7Y		327	411	Exponenciální funkce
2372	"1913 | ""Klänge (Zvuky)""  Vasilij Kandinskij"	WdPMdGUeYGk	""	133	317	Expresionismus
