2987	Násobení dvojčlenů	QNug13RCEkg	ZMLFfTX615w	https://cs.khanacademy.org/v/multiplying-binomials
2988	Násobení dvojčlenů s odmocninami	yAH3722GrP8		
2989	Umocňování dvojčlenu na druhou	-mdVqyyKoxg	xjkbR7Gjgjs	https://cs.khanacademy.org/v/square-a-binomial
2990	Opakování vzorce (a na druhou) minus (b na druhou)	dmGs8s2hFu0	h6HmHjkA034	https://cs.khanacademy.org/v/special-polynomials-products-1
2991	Opakování vzorečku (a plus b) na druhou	4GcNzvILqtM		
2992	"Členy, koeficienty a stupně v mnohočlenu"	3EFL2s1p7nU	REiDXCN0lGU	https://cs.khanacademy.org/v/terms-coefficients-and-exponents-in-a-polynomial
2993	Bronstedova-Lowryho definice kyselin a zásad	XVOU9c3crbc		
2994	Úvod do goniometrie	YD3E_L7YNRM	Jsiy4TxgIME	https://cs.khanacademy.org/v/basic-trigonometry
2995	Příklad: Dopočítejte všechny strany a úhly s použitím goniometrických funkcí	l5VbdqRjTXc		
2996	Příklad: Pod jakým úhlem sestřelíme mimozemšťana?	aHzd-u35LuA		
2997	"Definice funkcí sin, kosinus a tangens pomocí podobnosti"	QuZMXVJNLCo		
2998	Vztah mezi sinem a kosinem	BLQNL_UGONg		
2999	Příklad: Sinus a kosinus doplňkových úhlů	yiH6GoscimY		
3000	Příklad: Slovní úloha s použitím goniometrických funkcí a vlastností úhlů	Z5EnuVJawmY		
3001	Příklad: Výpočet délky strany pomocí sinové věty	VjmFKle7xIw		
3002	Příklad: Zjištění úhlu pomocí sinové věty	IJySBMtFlnQ		
3003	Příklad: Kosinová věta	ZElOxG7_m3c		
3004	Příklad 2: Kosinová věta	Ei54NnQ0FKs		
3005	Důkaz kosinové věty	pGaDcOMdw48		
3006	Příklad 3: Kosinová věta	6kGi1dvGZNY		
3007	Podobnosti kružnic	tcQjJssEMgo		
3008	Velikost úhlu v oblouku	_H4jllna_ec		
3009	Příklady na výpočet úhlu oblouků	GOA9XWEo7QI		
3010	Složitější příklady na výpočet úhlu oblouků	bsDu8VQKwxA		
3011	Délka oblouku	tVcasOt55Lc		
3012	Výpočet středového úhlu při zadané délce oblouku	1BH2TNzAAik		
3013	Cvičení na převod mezi radiány a stupni 2	O3jvUZ8wvZs		
3014	Radián v praxi	XFI7GK4Nv-s		
3015	Výpočet délky oblouku z velikosti úhlu v radiánech	dtQyiDMoub4		
3016	Výpočet obsahu kruhové výseče z velikosti středového úhlu	u8JFdwmBvvQ		
3017	Středové a obvodové úhly	aNi1-zeEps8		
3018	Věta o trojúhelníku vepsaném do kružnice	MyzGVbCHh5M		
3019	Příklad na aplikaci vět o trojúhelnících vepsaných do kružnice	T971zHhZ3S4		
3020	Pokročilý příklad na aplikaci věty o trojúhelnících vepsaných do kružnice	pCLGpRaJfJ8		
3021	Výpočet velikosti obvodového úhlu	h-_BDon5oes		
3022	Vztah mezi protilehlými úhly ve čtyřúhelníku vepsaného v kružnici	LGnL17ESs3Q		
3023	Příklad na dopočet úhlů ve čtyřúhelníku vepsaném v kružnici	Y9cznjBl0Hk		
3024	Vlastnosti tečny ke kružnici	St3MU5i3chc		
3025	Vlastnosti tečny ke kružnici 2	pJABplruJIU		
3026	Příklad na výpočet úhlu s využitím vlastností těžnic	8vFhNhL-zm8		
3027	Příklad 2 na výpočet úhlu s využitím vlastností těžnic	ZiqHJwzv_HI		
3028	Speciální případ kolmosti mezi poloměrem a tětivou	TgDk06Qayxw		
3029	Příklad na výpočet obsahu rovnostranného trojúhelníku vepsaného do kružnice	UmiZK6Hgm6c		
3030	Středová rovnice kružnice	JvDpYlyKkNU		
3031	Graf kružnice vyjádřené pomocí středové rovnice	thDrJvWNI8M		
3032	Určení středové rovnice kružnice	iX5UgArMyiI		
3033	Příklad na výpočet odvěsny pravoúhlého trojúhelníku	KjQ1KN5GgoE		
3034	Speciální případ kolmosti mezi poloměrem a tětivou 2	q7eF5Ci944U		
3035	Obvod a obsah nestandardního mnohoúhelníku	7S1MLJOG-5A		
3036	Plocha vyšrafované oblasti vytvořené rovnostrannými trojúhelníky	QVxqgxVtKbs		
3037	Kolik lidí unese vzducholoď?	YbNVUhW-HJM		
3038	Řez pravidelným čtyřbokým jehlanem	hoa1RBk4dTo		
3039	Řezy krychlí pomocí rovin	aSokFEpoJFM		
3040	Rotování obrazců k vytvoření těles	vdpyWeiHXmU		
3041	Fraktál Kochova vločka	azBNsPa1WC4		
3042	Obsah Kochovy vločky (část 1) - pokročilé	64bH_27Ehoc		
3043	Důkaz Heronova vzorce (část 1)	AreOMvPCxv8		
3044	Důkaz Heronova vzorce (část 2)	nZu7IZLhJRI		
3045	Obsah Kochovy vločky (část 2) - pokročilé	vBlR2xNAGmo		
3046	Příklad na vlastnosti trojúhelníku	jpKjXtywTlQ		
3047	Těžnice a těžiště trojúhelníku	GiGLhXFBtRg		
3048	"Důkaz toho, že těžiště leží ve dvou třetinách těžnice"	Vc09LURoMQ8		
3049	Vlastnosti těžnic	Xt4sT0fV9Pw		
3050	Střední příčky v trojúhelníku	Rsi5mzEaCPw		
3051	"Důkaz toho, že těžiště leží ve dvou třetinách těžnice 2"	i0VS3eEGjiQ		
3052	Příklad na použití vlastností těžnic a těžiště	k45QTFCHSVs		
3053	Jiný pohled na příčkový trojúhelník	aGwT2-RERXY		
3054	Speciální případ - ortocentrum a těžiště v jednom bodě.	pDZIvyeqX1o		
3055	Přehled vlastností trojúhelníku	KUhdMbx5ges		
3056	Důkaz Eulerovy přímky	t_EgAi574sM		
3057	Příklady na roznásobování a umocňování mnohočlenů	bFtjG45-Udk		
3058	Příklad na zjednodušení mnohočlenu	vN0aL-_vIKM		
3059	Sčítání mnohočlenů	Oe1PKI_6-38		
3060	Sčítání mnohočlenů 2	RxiXm0qjpos	ahdKdxsTj8E	https://cs.khanacademy.org/v/adding-and-subtracting-polynomials-1
3061	Aplikace kvadratických rovnic	STcsaKuW-24		
3062	Aplikace kvadratických rovnic 2	vl9o9XEfXtw		
3063	Úvod do lineárních rovnic se dvěma proměnnými	o_4LCxsf2wM	AOxMJRtoR2A	https://cs.khanacademy.org/v/2-variable-linear-equations-graphs
3064	"Jak zjistit, zda je daná uspořádaná dvojice řešením rovnice"	h6n0z6kelj8	qk69pR91R00	https://cs.khanacademy.org/v/checking-ordered-pair-solutions-to-equations-1
3065	"Jak zjistit, zda je daná uspořádaná dvojice řešením rovnice 2"	8oAolL9zTaM	d3VMo1VWFvc	https://cs.khanacademy.org/v/checking-ordered-pair-solutions-to-equations-2
3067	Průsečíky funkcí s osami	FGFenY8zF14	LNSB0N6esPU	https://cs.khanacademy.org/v/introduction-to-intercepts
3068	Sklon přímky	wTOEHMEcu6Q	MeU-KzdCBps	https://cs.khanacademy.org/v/introduction-to-slope
3069	Kladná a záporná směrnice	emzvv8fkfrI	EQoNfxToez0	https://cs.khanacademy.org/v/positive-and-negative-slope
3070	Směrnice přímky je konstatní	24WMbh1BBKc		
3071	Přímka zadaná směrnicí a průsečíkem	raPtbMFmgxk	IL3UCuXrUzE	https://cs.khanacademy.org/v/slope-intercept-form
3072	Přímka zadaná směrnicí a libovolným bodem	K_OI9LA54AA		
3073	Přímka zadaná dvěma body	LtpXvUCrgrM		
3074	Obecná rovnice přímky	6CFE60iP2Ug		
3075	Převod obecné rovnice přímky na směrnicový tvar	SPZsJN_Wsdc	""	
3076	Úvod do aritmetických posloupností	_cooC3yG_p0		
3077	Příklad na aritmetickou posloupnost	8eSUbi_aYL4		
3078	Převádění mezi různými způsoby zápisu posloupnosti	ViLt2WI0XSg		
3079	Úvod do geometrické posloupnosti	pXo0bG4iAyg		
3080	Hledání členu geometrické posloupnosti	HODIXLzIMIk		
3081	Hledání členu rekurentně zadané geometrické posloupnosti	RkJBZALhXRA		
3082	Převod mezi různými způsoby zadání geometrické posloupnosti	8a1a5A3CfdQ		
3083	Převod mezi různými způsoby zadání geometrické posloupnosti 2	Iq7a2vEsT-o		
3084	Kontrola řešení rovnice	U9OfQd8poTQ		
3085	Jednoduché rovnice se zlomky a desetinnými čísly	XD-FDGdWnR8		
3086	Jednoduché rovnice se zlomky a desetinnými čísly 2	a3acutLstF8		
3087	Příklad: Slovní úloha na procenta	OBVGQt1Eeug		
3088	Lineární rovnice s neznámou konstantou	adPgapI-h3g		
3089	Soustava dvou nerovnic 3	d2cnQ5ahHgE		
3090	Soustava dvou nerovnic 5	A3xPhzs-KBI		
3091	Algebraické chápání jednotek	hIAdCTNi1S8		
3092	Určování jednotek ze vzorce	ALaBkdJYXqs		
3093	"Jednotky, kterými lze nejlépe vyjádřit rychlost"	d5lcGCbV5cM		
3094	Jaké balení pesticidů je nejvýhodnější?	HEiO1n_zMLk		
3095	Zlomky v mocniteli	eYN83azRc64	lZfXc4nHooo	https://cs.khanacademy.org/v/basic-fractional-exponents
3096	Umocňování zlomku na zlomek	5XxXxQy9sEs	bIFdW0NZ9W4	https://cs.khanacademy.org/v/negative-fractional-exponent-examples-2
3097	Příklad na zjednodušení výrazu s mocninami 4	2sxVCNCwsE4	Ht-YXje4R2g	https://cs.khanacademy.org/v/simplifying-with-exponent-properties
3098	Odčítání mnohočlenů	VyLPNXrtbcE	5ZdxnFspyP8	https://cs.khanacademy.org/v/subtracting-polynomials
3099	Důkaz kvadratického vzorce	r3SEkdtpobo		
3100	Slovní úloha řešená více kroky (příklad 1)	GwycEivqYYI		
3101	Zobrazování nerovností na číselné ose	ilWDSYnTEFs		
3102	Slovní úloha s racionálními čísly	MZpULgKhaEU		
3103	Slovní úloha na racionální čísla.	KiVGac1aBt8		
3104	Síla kyselin a disociační konstanta	BeHOvYchtBg		
3107	Autoionizace vody	NUyYlRxMtcs		
3108	Síla kyselin a velikost aniontů	Ce4BGV1DVVg		
3109	Iontové vazby a Coulombův zákon	TwqMtO2FLYk		
3110	Shrnutí způsobů vyjadřování rovnice přímky	-6Fu2T_RSGM		
3111	Definice pH	J7-GewgqWUQ		
3112	Silné kyseliny a silné zásady	gsu4gjrFApA		
3113	Odvozování jednotek rychlostní konstanty	fLL8xxjhDPI		
3114	Acidobazické vlastnosti solí	HwkEQfsJenk		
3115	Určení rychlostní rovnice z experimentálních dat	Ad0aaYixFJg		
3116	Úvod do pufrů	gjKmQ501sAg		
3117	Pufry a Hendersenova-Hasselbalchova rovnice	LJmFbcaxDPE		
3118	Protilehlé strany rovnoběžníku jsou shodné	LhrGS4-Dd9I		
3119	Úhlopříčky rovnoběžníku se navzájem půlí.	TErJ-Yr67BI		
3120	Úhlopříčky kosočtverce	GDcVdBAnBdU		
3121	Může takový čtyřúhelník existovat?	6dIMIBO_2mc		
3122	Úhlopříčky kosočtverce	_QTFeOvPcbY		
3123	Leží bod na dané kružnici?	9ASWQi14FlE		
3124	Rozpoznání čtyřúhelníku	vsgrWDLEzcQ		
3125	Určení podobnosti trojúhelníků	e6sh8AXz41E		
3126	Které poskoky můžeme zneškodnit?	gS6s3MGZlRc		
3127	Střed úsečky	Ez_-RwV9WVo		
3128	Dělení úsečky v poměru	lEGS5ECgFxE		
3129	Dělení úsečky v poměru 2	0rlNHYHhrWs		
3130	Rovnoběžné a kolmé přímky	9hryH94KFJA		
3131	Vzdálenost mezi bodem a přímkou	iATjsfAX8yc		
3132	Rychlostní rovnice a řád reakce	6Ng8ayarWHw		
3133	Rychlost reakce	8wIodo1HD4Y		
3134	Integrovaný tvar rychlostní rovnice pro reakce 1. řádu	Bt0mz4mGddk		
3135	Poločas reakce prvního řádu	e4qci9b2d3U		
3136	Příklad na reakci prvního řádu	fCdT2z0JcU8		
3137	Graf reakce druhého řádu	eajQ4ZY2r-U		
3138	Poločas reakce druhého řádu	XUmB0reCB-U		
3139	Příklad na reakci druhého řádu	OmWyMLucEbE		
3140	Srážková teorie	1iAxhc6EflI		
3141	Arrheniova rovnice	zjhepBLtqug		
3142	Příprava pufru	l9-Qkl42-Tc		
3143	Pufrační kapacita	pnPWdDOR9XE		
3144	Výpočet pH pufru	223KLPnJCBI		
3145	Vztah mezi pH a pKa u pufrů	7ZLjzp7thNI		
3146	Shrnutí poznatků o titracích	BBIGR0RAMtY		
3147	Titrační křivky a acidobazické indikátory	1YlXtpF-19A		
3148	Redox titrace	EQJf8Gb8pg4		
3149	Cis/trans izomerie	JjtzMQDdyuM		
3150	Funkční skupiny	FYTfo4y91TI		
3151	Oxidační a redukční činidla	TOdHMORp4is		
3152	Paramagnetismus a diamagnetismus	-lIc5z3XjXQ		
3153	Reakce nultého řádu	49LcF9Zf9TI		
3154	Detaily ohledně změny agregátních plánovaných výdajů	xF_Z4QK0tsA		
3155	Vzdělání jako síla konvergence	Qu7aVEUc-2w		
3156	Úvod do infračervené spektroskopie	mZ-U7Qpkz8Y		
3157	Vazby viděné jakožto pružiny	ETdNsO7mKXM		
3158	Charakteristika signálu - vlnočet	MlMwMqM_Wsg		
3159	Infračervená spektra uhlovodíků	_nzaMQKpPLM		
3160	Charakteristika signálu - intenzita	xFNeN9rONKY		
3161	Charakteristika signálu - tvar	ALLSsIDhFdU		
3162	Symetrická a antisymetrická vibrace	9GPuoukU8fM		
3163	Infračervená spektra karbonylových sloučenin	VymVIXcyErI		
3164	Příklady na infračervená spektra	mJt1QI-yDG4		
3165	Absorpce ve viditelné oblasti	5HMMfiyszjo		
3166	Fyzikální a acidobazické vlastnosti alkoholů	t6qlbcdn_6k		
3167	Halogenace benzenu	3cVSSiuiwsQ		
3168	Halogenace alkenů	Yiy84xYQ3es		
3169	Zápis posloupnosti	KRFiAlo7t1E	""	
3170	Příklady na rekurentní zadání posloupnosti	Kjli0Gunkds		
3171	Převádění mezi různými způsoby zápisu posloupnosti 2	GA_yxxeFYBU		
3172	Dopočet geometrické posloupnosti	yZ-GufE_uyA		
3173	Slovní úlohy s aritmetickou a geometrickou posloupností	yYGf7xn7TyM		
3174	Odčítání mnohočlenů 2	MLOBwgoCcAU	xgoqcc2-RS4	https://cs.khanacademy.org/v/subtracting-polynomials-and-closure
3175	Odčítání mnohočlenů 3	DMyhUb1pZT0		
3176	Sčítání mnohočlenů s více proměnnými	jroamh6SIo0		
3177	Odčítání mnohočlenů s více proměnnými	AqMT_zB9rP8		
3178	Odčítání mnohočlenů s více proměnnými 2	G9C7uz3XOh0		
3179	Násobení jednočlenů	iHnzLETGz2I		
3180	Násobení jednočlenů - dopočítávání	mzULbezO6iA		
3181	Roznásobování závorky	nmz13NsLHuU	pD2-H15ucNE	https://cs.khanacademy.org/v/multiplying-monomials-by-polynomials
3182	Roznásobování závorky - dopočítávání	NADPP4wlo1Q		
3183	Roznásobování závorek - příklad	zaRD5DB4fbg	oOTFGdjhqqM	https://cs.khanacademy.org/v/area-model-for-multiplying-binomials
3184	Násobení dvoučlenů	2YU2zQyqtjI	Xy8NKUoyy98	https://cs.khanacademy.org/v/multiplying-simple-binomials
3185	Násobení dvojčlenů vedoucí na vzoreček	JbwVroJnpsY	JfuisfEdnjk	https://cs.khanacademy.org/v/difference-of-squares-pattern-for-simple-binomials
3186	Vzorec pro druhou mocninu dvojčlenu	NPnpudwUjZE	xH_GllPuymc	https://cs.khanacademy.org/v/pattern-for-squaring-simple-binomials
3187	Násobení dvojčlenů - příklad	4fQeHtSdw80		
3188	Roznásobování závorek	EC1Viigd_Rc	D6mivA_8L8U	https://cs.khanacademy.org/v/more-multiplying-polynomials
3189	Násobení mnohočlenů - příklad	MPd4fKi9Y3c	C9m5VEEyno8	https://cs.khanacademy.org/v/multiplying-polynomials-using-area-model
3190	Násobení dvojčlenů - opakování	ieC5LgoGJVg		
3191	Násobení mnohočlenů - další příklad	bamcYQDzVTw		
3192	Mnohočleny a okno.	J1HAY8E3gms		
3193	Dělitelé a dělitelnost v algebře	Qof7tHXna7I	SjN3_xCJamA	https://cs.khanacademy.org/v/factors-and-divisibility-in-algebra
3194	Hledání dělitele jednočlenu	yWdZlx3gs38	kkrF9X6Fycg	https://cs.khanacademy.org/v/finding-algebraic-factor-of-a-monomial
3195	Rozklad jednočlenu - příklad	8mEvUh5Zs3U	UYh7Sj_yR8c	https://cs.khanacademy.org/v/dimensions-of-rectangle-for-algebraically-described-area
3196	Největší společný dělitel dvou jednočlenů	_Nrvepb6ezo	_01wqwsb66E	https://cs.khanacademy.org/v/monomial-greatest-common-factor
3197	Rozklad kvadratického výrazu	PzHABkgRy_c	D3a8NnpQ2vU	https://cs.khanacademy.org/v/factoring-simple-quadratic-expression
3198	Rozkládání na součin pomocí seskupování	grH8hs8LHMA	X7B_tH4O-_s	https://cs.khanacademy.org/v/factor-by-grouping-and-factoring-completely
3199	Rozkládání na součin pomocí seskupování 2	IhKDa8nZnc0	u1SAo2GiX8A	https://cs.khanacademy.org/v/factoring-trinomials-by-grouping-4
3200	Rozkládání na součin pomocí seskupování a vytýkání	OMVG6hp1vOY	R-rhSQzFJL0	https://cs.khanacademy.org/v/factoring-trinomials-by-grouping-5
3201	Rozklad kvadratického výrazu se dvěma proměnnými	DRpdoZQtvOM		
3202	Rozklad kvadratického výrazu se dvěma proměnnými 2	0xrvRKHoO2g		
3203	Rozložení mnohočlenu na součin postupným vytýkáním	HXIj16mjfgk		
3204	Rozložení na součin pomocí vzorce pro rozdíl druhých mocnin	XdT7k7XKmog	jmbg-DKWuc4	https://cs.khanacademy.org/v/factoring-to-produce-difference-of-squares
3205	Rozklad kvadratického výrazu s pomocí vzorečku	koUYy1VIPPk	liRNTieIU_k	https://cs.khanacademy.org/v/factoring-perfect-square-trinomials
3206	Vzorec (ax+b)²	krGaCD-HRiU	4STGvuoBi5U	https://cs.khanacademy.org/v/identifying-perfect-square-trinomials
3207	Rozložení mnohočlenu podle vzorce	j5X9y7nHQRA	BFW2lHobO4E	https://cs.khanacademy.org/v/factoring-perfect-square-polynomial
3208	Rozložení mnohočlenu podle vzorce a vytýkání	wIL_91NO_Hc	XuwldEyWjH0	https://cs.khanacademy.org/v/u09-l2-t1-we1-factoring-special-products-1
3209	Rozložení mnohočlenů na součin pomocí substituce	KtR_G9csF_k	o-ZbdYVGehI	https://cs.khanacademy.org/v/factoring-special-products-2
3210	Řešení kvadratické rovnice vytknutím odmocnin	VTlvg4wJ1X0		
3211	Rozklad na součin	hcWWvQTQep0	KbFwLvCOBUI	https://cs.khanacademy.org/v/solving-quadratics-by-dividing-and-factoring
3212	Substituce	ZIqW_sXymrM		
3213	Doplnění na čtverec	bNQY0z76M5A		
3214	Doplnění na čtverec - příklad	sh-MP-dVhD4		
3215	Doplnění na čtverec - příklad 2	KouDAzYl_bc		
3216	Diskriminant - příklad	iulx0z1lz8M		
3217	Diskriminant - příklad 2	CLrImGKeuEI		
3218	Diskriminant - příklad 3	_E3gx_yQhHQ		
3219	Aplikace příkladu s kvadratickou rovnicí	OZtqz_xw0SQ		
3220	Kvadratická funkce 2	4Bc5-HRop5Y		
3221	Sestrojení grafu paraboly podle tabulky hodnot	nh3_IGxHA5A		
3222	Posouvání a změna velikosti parabol	99v51U3HSCU		
3223	Modelování růstu populace komárů pomocí kvadratické rovnice	fW1u-OFbA1M		
3224	Soustavy nelineárních rovnic 2	XPf8LMu7QSw		
3225	Soustavy nelineárních rovnic 3	FksgVpM_iXs		
3226	Soustavy nelineárních rovnic 4	GQf1vjfxuo8		
3227	Jak správně umocňovat mocniny?	A1hqy6yTFZg	SwqOrUWzDY8	https://cs.khanacademy.org/v/products-and-exponents-raised-to-an-exponent-properties
3228	Soustavy nelineárních rovnic 5	swFohliPgmQ		
3229	Definiční obor funkce	-DTMakGDZAw		
3230	Obor hodnot funkce	96uHMcHWD2E		
3231	Definice funkce	qGmJ4F3b5W8		
3232	Lokální minima a maxima	Hoyv3-BMAGc		
3233	Vlastnosti funkce - monotonie	KxOp3s9ottg		
3234	Příklady na určení definičního oboru funkce	n17q8CBiMtQ		
3235	Odmocniny vyšších řádů	iX7ivCww2ws		
3236	Záporné zlomky jako mocnitelé.	Z8IhNje1M_c	tn53EdOr6Rw	https://cs.khanacademy.org/v/negative-fractional-exponent-examples
3237	Úprava výrazů s mocninami a odmocninami	B3nxqXCUUfM	S34NM0Po0eA	https://cs.khanacademy.org/v/fractional-exponents-with-numerators-other-than-1
3238	Rovnice s mocninami a odmocninami	faQO7a9p7ng	6OFwfxmhtE8	https://cs.khanacademy.org/v/solving-for-a-fractional-exponent
3239	Částečné odmocňování zlomku	sIdeaeoka_0	s9ppnjgmiyk	https://cs.khanacademy.org/v/rewriting-square-root-of-fraction
3240	Usměrňování zlomků	gY5TvlHg4Vk		
3241	Usměrňování zlomků 2	Z3db5itCIiQ		
3242	Sčítání a zjednodušování odmocnin	egNq4tSfi1I		
3243	Odčítání a zjednodušování odmocnin	qH4IQfDD1Nw		
3244	Výpočet hodnoty zlomku s mocnitelem ve tvaru zlomku	eHZjdxWGDJw	KGSvigZQKZY	https://cs.khanacademy.org/v/simplifying-numerical-expression-with-rational-exponents
3245	Zjednodušování výrazů s racionálními mocniteli	qw7LIzF3HtU	0z-yIFzpunM	https://cs.khanacademy.org/v/simplifying-exponent-expression-with-division
3246	Rovnice s racionálními mocninami	95KX0dNZXAA		
3247	Příklad na zjednodušení výrazu s mocninami 8	1BRXCIvt9e0		
3248	"Graf, definiční obor a obor hodnot funkce sinus"	sjUhr0HkLUg		
3249	Graf funkce tangens	FK6-tZ5D7xM		
3250	Graf funkcí sinus a kosinus	fp9DZYmiSC4		
3251	Symetrie funkcí sinus a kosinus	tzQ7arA917E		
3252	Symetrie funkce tangens	k_wJsio68D4		
3253	Periodicita funkcí sinus a kosinus	h-TPSylHrvE		
3254	Rozdíl dvou funkcí	KvMyZY9upuA		
3255	Podíl dvou funkcí	u9v_bakOIcU		
3256	Úvod do skládání funkcí	wUNWjd4bMmw		
3257	Zápis složené funkce	lxtlwnCV-HM		
3258	Skládání funkcí zadaných předpisem	_b-2rZpX5z4		
3259	Jak najdeme inverzní funkci?	JBqYTuA_WgE		
3260	Rozklad součtu druhých mocnin na součin 2	C3QPTCwpIZo		
3261	Úvod do řešení rovnic s odmocninami	711pdW8TbbY		
3262	Příklad na rovnice s odmocninou 1	g6nGcnVB8BM		
3263	Příklad na rovnice s odmocninou 2	pFFoAGIEyJc		
3264	Rovnice s neznámou pod odmocninou se dvěma řešeními	wt6XqG59t5U		
3265	Rovnice s neznámou pod odmocninou bez řešení	ibeyn2QGjCM		
3266	Řešení rovnic s odmocninou - ověření pravosti kořenů	m4eiYHL3PP8		
3267	Rovnice s třetí odmocninou	b6WtwQddAcY		
3268	Vztah mezi Ka a Kb	DGMs81-Rp1o		
3269	pH roztoků solí	XZWoMXVANww		
3270	Příklad na stechiometrii 2	eQf_EAYGo-k		
3271	Aromatické heterocykly I	vAW9t5uBr08		
3272	Syntéza substituovaných benzenových kruhů 1	K4RE-6AolEw		
3273	"Amidy, anhydridy, estery a acyl chloridy"	SRPQ62dR6b4		
3274	Radioaktivní rozpad a semilogaritmické grafy	vnNlvnnBX0I		
3275	Zvýšení teploty varu a snížení teploty tání	z9LxdqYntlU		
3276	Rozpouštění a srážení	g_snytB7iQ0		
3277	Mechanismus E1 eliminace	28N_IRo9g4Y		
3278	Mechanismus E2 eliminace	YEEbMd2AGag		
3279	Regioselektivita E2 eliminace	WLIwMlIdIxQ		
3280	Stereospecificita E2 eliminace	ihXlnX3gJTU		
3281	E2 eliminace: substituované cyklohexany	PP7T8vpT2KI		
3282	"Atomové číslo, nukleonové číslo a izotopy"	I-Or4bUAIfo		
3283	Pohyb kontinentů	Wq9kLzm36h0		
3284	Karbokationty a přesmyky	fv9h29ZChfI		
3285	Úvod do inverzních funkcí	KzaPBzFFLRM		
3286	Jak najdeme inverzní funkci? 2	VzWxvDe8TUQ		
3287	Jsou zadané funkce inverzní?	8GEGnSEJA2s		
3288	"Jak poznat, že funkce inverzní nejsou?"	PJIL0kRHND0		
3289	Řešení rovnice s neznámou pod odmocninou s parametrem - pokročilý příklad	HRVrbJzXxdM		
3290	Neutralizační reakce	IbIn8yhNkhE		
3291	Disproporcionace	PXlvKtpvUEk		
3292	Úvod do parciálních tlaků	UQHT5RktlVk		
3293	Pokročilý příklad na stechiometrické výpočty	jzcB3faNdq0		
3294	"Jak rozpoznat, jestli nastane Sn1, Sn2, E1 nebo E2"	pzHEtjAUVtY		
3295	"Jak rozpoznat, jestli nastane Sn1, Sn2, E1 nebo E2 - 2. část"	fwSGKbmuHFI		
3296	E1 eliminace: regioselektivita a stereoselektivita	qjZnIpZ-EcY		
3297	Úvod do titrací	d1XTOsnNlgg		
3298	Náčrt grafu funkce definované po částech	PQiXRrT_14o		
3299	Úvod do dělení mnohočlenů	R8Htvm2nDeE	FXgV9ySNusc	https://cs.khanacademy.org/v/polynomial-division
3300	Druhy intervalů a jejich zápis	UJQkqV2zGv0		
3301	Definice funkce - příklad 4	z45UEiPaE8c		
3302	Definiční obor a obor hodnot funkce definované po částech	4n7TIvRHuDs		
3303	Dělení mnohočlenu jednočlenem	St5XK45c148	UquFdMg6Z_U	https://cs.khanacademy.org/v/polynomial-divided-by-monomial
3304	Titrace silné kyseliny silnou zásadou 2	HO1dsNrzE58		
3305	Příklad výpočtu koncentrace titrovaného roztoku	aj34f2Bg9Vw		
3306	Homogenní směsi	zTfoV0sIi3E		
3307	Heterogenní směsi	t195roc-WRY		
3308	Hmotnostní zlomek složky v roztoku	hSjn6YbUZ3M		
3309	Rozpustnost	ueuojl2Dr_k		
3310	Krystalizace	crkc3h9Trk8		
3311	Destilace	W6KUWynCnrQ		
3312	Sublimace	ZN41l5T6P4U		
3313	Usazování a filtrace	dL2MCFAw8wE		
3314	Extrakce	CuxZJYHSmpo		
3315	Chromatografie	1sUYZLyjdNc		
3316	Ruffiniho pravidlo pro dělení mnohočlenů 2	3Ee_huKclEQ	""	
3317	Vztah mezi exponenciálou a logaritmem	Iz6IVf8frjw		
3318	Složené úročení pomocí exponenciální funkce	BKGx8GMVu88		
3319	Úvod do geometrických posloupností	dIGLhLMsy2U		
3320	Stereoselektivita E2 eliminace	_oodhLhuD5U		
3321	Vynášení dat pro reakci 1. řádu do grafu	vN7O7zsRKb8		
3322	Tvary Arrheniovy rovnice	J0ndBMMQW20		
3323	Příklad: určování isotopů	koAFBScR41A		
3324	Co jsou racionální a iracionální čísla?	LD6STiXTGp4	cLP7INqs3JM	https://cs.khanacademy.org/v/introduction-to-rational-and-irrational-numbers
3325	Je √2 iracionální číslo?	mX91_3GQqLY		
3326	Je odmocnina z prvočísla iracionální číslo?	W-Nio466Ek4		
3327	Mezi každými dvěma racionálnmi čísly bude iracionální číslo	hxqo_DiL3pw		
3328	Součet a součin racionálních čísel	HKUJkMQsGkM		
3329	Součin racionálního a iracionálního čísla	KT32CsdEZEY		
3330	Součet racionálního a iracionálního čísla	pPM72fPwIjw		
3331	Další příklady na rozpoznávání čísel	hTJgK-wZMcE		
3332	Práce s výrazy - dosazování 4	a282CdOd9UM	S_OX3ByvBSc	https://cs.khanacademy.org/v/evaluating-expressions-in-two-variables
3333	Práce s výrazy - dosazování	GmD7Czmol0k		
3334	Úprava výrazu	VGDpz95NH60	rtNuo7R3scY	https://cs.khanacademy.org/v/simplifying-expressions-involving-rational-numbers
3335	Přepis výrazů ze slovního vyjádření na matematické 2	EiHkRr5qqqs		
3336	Nedefinované a neurčité výrazy	lHdlHTsXbZg		
3337	Myšlenka dělení	awDJO6pOVAU	QI6x0KNxiCs	
3338	Základy dělení	b5rBGggB6ZQ	MTzTqvzWzm8	
3339	Příklad: Rozděl 18 beden na 2 hromady	IY_8rnhyRpQ	4I9iibPLdBw	
3340	Příklad: Kolik kilometrů Martin uplul?	BqYOsR9aMlA	Z3qRkxzmYnU	
3341	Písemné dělení: 2ciferná a 3ciferná čísla dělená 1ciferným dělitelem	84RpEt6HKRQ	8Ft5iHhauJ0	
